Observer,Date,FireName,FireYear,Transect,Burned,Quadrat,SpeciesCode,PercentCover
DFW,7/27/2021,Easter,2012,3,N,1,callon,15
DFW,7/27/2021,Easter,2012,3,N,1,symobl,15
DFW,7/27/2021,Easter,2012,3,N,1,disspi,15
DFW,7/27/2021,Easter,2012,3,N,1,schsco,15
DFW,7/27/2021,Easter,2012,3,N,1,poacom,15
DFW,7/27/2021,Easter,2012,3,N,1,achmil,3
DFW,7/27/2021,Easter,2012,3,N,1,helpau,3
DFW,7/27/2021,Easter,2012,3,N,1,koemac,15
DFW,7/27/2021,Easter,2012,3,N,1,carfil,3
DFW,7/27/2021,Easter,2012,3,N,1,junsco,0.5
DFW,7/27/2021,Easter,2012,3,N,1,elylan,3
DFW,7/27/2021,Easter,2012,3,N,2,helpau,37.5
DFW,7/27/2021,Easter,2012,3,N,2,symobl,15
DFW,7/27/2021,Easter,2012,3,N,2,aripur,3
DFW,7/27/2021,Easter,2012,3,N,2,disspi,15
DFW,7/27/2021,Easter,2012,3,N,2,koemac,3
DFW,7/27/2021,Easter,2012,3,N,2,poasec,15
DFW,7/27/2021,Easter,2012,3,N,2,hescom,15
DFW,7/27/2021,Easter,2012,3,N,2,achmil,3
DFW,7/27/2021,Easter,2012,3,N,2,elylan,15
DFW,7/27/2021,Easter,2012,3,N,3,artfri,15
DFW,7/27/2021,Easter,2012,3,N,3,disspi,15
DFW,7/27/2021,Easter,2012,3,N,3,passmi,37.5
DFW,7/27/2021,Easter,2012,3,N,3,bougra,15
DFW,7/27/2021,Easter,2012,3,N,3,poacom,3
DFW,7/27/2021,Easter,2012,3,N,4,passmi,15
DFW,7/27/2021,Easter,2012,3,N,4,disspi,15
DFW,7/27/2021,Easter,2012,3,N,4,bougra,15
DFW,7/27/2021,Easter,2012,3,N,4,poapra,37.5
DFW,7/27/2021,Easter,2012,3,N,5,poasec,15
DFW,7/27/2021,Easter,2012,3,N,5,carfil,15
DFW,7/27/2021,Easter,2012,3,N,5,bougra,62.5
DFW,7/27/2021,Easter,2012,3,N,5,boucur,15
DFW,7/27/2021,Easter,2012,3,N,5,passmi,3
DFW,7/27/2021,Easter,2012,3,N,6,carfil,37.5
DFW,7/27/2021,Easter,2012,3,N,6,bougra,62.5
DFW,7/27/2021,Easter,2012,3,N,6,disspi,3
DFW,7/27/2021,Easter,2012,3,N,6,passmi,15
DFW,7/27/2021,Easter,2012,3,N,6,nasvir,3
DFW,7/27/2021,Easter,2012,3,N,7,echang,15
DFW,7/27/2021,Easter,2012,3,N,7,symobl,3
DFW,7/27/2021,Easter,2012,3,N,7,schsco,62.5
DFW,7/27/2021,Easter,2012,3,N,7,carfil,37.5
DFW,7/27/2021,Easter,2012,3,N,7,phlhoo,0.5
DFW,7/27/2021,Easter,2012,3,N,8,callon,37.5
DFW,7/27/2021,Easter,2012,3,N,8,ratcol,15
DFW,7/27/2021,Easter,2012,3,N,8,artdra,3
DFW,7/27/2021,Easter,2012,3,N,8,phlhoo,3
DFW,7/27/2021,Easter,2012,3,N,8,echang,3
DFW,7/27/2021,Easter,2012,3,N,8,carfil,37.5
DFW,7/27/2021,Easter,2012,3,N,8,aripur,15
DFW,7/27/2021,Easter,2012,3,N,8,bougra,15
DFW,7/27/2021,Easter,2012,3,N,8,schsco,15
DFW,7/27/2021,Easter,2012,3,N,8,koemac,3
DFW,7/27/2021,Easter,2012,3,N,8,elylan,3
DFW,7/27/2021,Easter,2012,3,N,9,artfri,15
DFW,7/27/2021,Easter,2012,3,N,9,passmi,15
DFW,7/27/2021,Easter,2012,3,N,9,hescom,37.5
DFW,7/27/2021,Easter,2012,3,N,9,bougra,15
DFW,7/27/2021,Easter,2012,3,N,9,koemac,15
DFW,7/27/2021,Easter,2012,3,N,10,poacom,62.5
DFW,7/27/2021,Easter,2012,3,N,10,echang,15
DFW,7/27/2021,Easter,2012,3,N,10,artfri,15
DFW,7/27/2021,Easter,2012,3,N,10,passmi,15
DFW,7/27/2021,Easter,2012,3,N,10,nasvir,3
DFW,7/27/2021,Easter,2012,3,N,10,achmil,3
DFW,7/26/2021,Easter,2012,4,N,1,phlhoo,3
DFW,7/26/2021,Easter,2012,4,N,1,carfil,37.5
DFW,7/26/2021,Easter,2012,4,N,1,echang,3
DFW,7/26/2021,Easter,2012,4,N,1,schsco,37.5
DFW,7/26/2021,Easter,2012,4,N,1,helpau,3
DFW,7/26/2021,Easter,2012,4,N,2,schsco,37.5
DFW,7/26/2021,Easter,2012,4,N,2,passmi,15
DFW,7/26/2021,Easter,2012,4,N,2,aripur,15
DFW,7/26/2021,Easter,2012,4,N,3,phlhoo,15
DFW,7/26/2021,Easter,2012,4,N,3,schsco,15
DFW,7/26/2021,Easter,2012,4,N,3,bougra,37.5
DFW,7/26/2021,Easter,2012,4,N,3,hescom,3
DFW,7/26/2021,Easter,2012,4,N,3,artfri,0.5
DFW,7/26/2021,Easter,2012,4,N,3,passmi,3
DFW,7/26/2021,Easter,2012,4,N,3,symfal,0.5
DFW,7/26/2021,Easter,2012,4,N,4,escmis,3
DFW,7/26/2021,Easter,2012,4,N,4,passmi,37.5
DFW,7/26/2021,Easter,2012,4,N,4,schsco,15
DFW,7/26/2021,Easter,2012,4,N,4,carexsp,15
DFW,7/26/2021,Easter,2012,4,N,4,bougra,15
DFW,7/26/2021,Easter,2012,4,N,5,artfri,3
DFW,7/26/2021,Easter,2012,4,N,5,passmi,37.5
DFW,7/26/2021,Easter,2012,4,N,5,poasec,3
DFW,7/26/2021,Easter,2012,4,N,5,carexsp,15
DFW,7/26/2021,Easter,2012,4,N,5,poapra,15
DFW,7/26/2021,Easter,2012,4,N,5,bougra,15
DFW,7/26/2021,Easter,2012,4,N,5,nasvir,15
DFW,7/26/2021,Easter,2012,4,N,5,sphcoc,3
DFW,7/26/2021,Easter,2012,4,N,6,passmi,37.5
DFW,7/26/2021,Easter,2012,4,N,6,opupol,15
DFW,7/26/2021,Easter,2012,4,N,6,artfri,3
DFW,7/26/2021,Easter,2012,4,N,6,bougra,37.5
DFW,7/26/2021,Easter,2012,4,N,6,poapra,3
DFW,7/26/2021,Easter,2012,4,N,6,artcan,3
DFW,7/26/2021,Easter,2012,4,N,7,passmi,37.5
DFW,7/26/2021,Easter,2012,4,N,7,artfri,3
DFW,7/26/2021,Easter,2012,4,N,7,sphcoc,3
DFW,7/26/2021,Easter,2012,4,N,7,bougra,37.5
DFW,7/26/2021,Easter,2012,4,N,7,carexsp,3
DFW,7/26/2021,Easter,2012,4,N,8,boudac,62.5
DFW,7/26/2021,Easter,2012,4,N,8,passmi,15
DFW,7/26/2021,Easter,2012,4,N,8,bougra,15
DFW,7/26/2021,Easter,2012,4,N,8,artfri,0.5
DFW,7/26/2021,Easter,2012,4,N,8,disspi,3
DFW,7/26/2021,Easter,2012,4,N,8,carfil,3
DFW,7/26/2021,Easter,2012,4,N,9,passmi,15
DFW,7/26/2021,Easter,2012,4,N,9,bougra,37.5
DFW,7/26/2021,Easter,2012,4,N,9,disspi,15
DFW,7/26/2021,Easter,2012,4,N,9,carexsp,3
DFW,7/26/2021,Easter,2012,4,N,10,passmi,15
DFW,7/26/2021,Easter,2012,4,N,10,artfri,3
DFW,7/26/2021,Easter,2012,4,N,10,atrgar,0.5
DFW,7/26/2021,Easter,2012,4,N,10,schpan,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,1,carexsp,62.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,1,passmi,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,1,selden,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,1,artfri,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,1,tarery,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,2,selden,62.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,2,carexsp,37.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,2,passmi,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,2,tarery,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,2,bougra,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,3,passmi,37.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,3,carexsp,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,3,artfri,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,3,tarery,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,3,selden,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,3,ratcol,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,3,hescom,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,3,bougra,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,4,artfri,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,4,achmil,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,4,cerarv,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,4,passmi,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,4,carexsp,37.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,4,selden,37.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,4,tarery,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,4,bougra,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,4,koemac,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,5,artfri,37.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,5,carexsp,37.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,5,artlud,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,5,passmi,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,5,bougra,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,5,tarery,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,5,koemac,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,5,vicame,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,5,poapra,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,artfri,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,passmi,37.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,solrig,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,selden,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,carexsp,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,tarery,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,bougra,62.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,poapra,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,koemac,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,hescom,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,6,lactat,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,7,selden,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,7,carexsp,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,7,lactat,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,7,passmi,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,7,poapra,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,7,bougra,37.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,7,tarery,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,8,artdra,62.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,8,passmi,62.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,8,bougra,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,8,koemac,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,8,tarery,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,8,carexsp,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,8,artfri,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,9,artfri,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,9,sphcoc,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,9,lactat,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,9,passmi,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,9,hescom,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,9,carexsp,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,9,poapra,37.5
DFW,7/20/2021,GapRoughCreek,1999,34,N,9,bougra,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,9,nasvir,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,10,hescom,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,10,sphcoc,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,10,artfri,3
DFW,7/20/2021,GapRoughCreek,1999,34,N,10,tarery,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,10,passmi,15
DFW,7/20/2021,GapRoughCreek,1999,34,N,10,bougra,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,1,junhor,87.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,1,helpau,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,1,carexsp,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,1,koemac,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,1,pruvir,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,1,andger,62.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,1,hesspa,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,2,toxryd,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,2,symocc,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,2,carexsp,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,2,vicame,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,2,andger,62.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,2,pruvir,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,2,artlud,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,2,hesspa,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,2,galbor,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,3,symocc,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,3,vicame,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,3,andger,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,3,koemac,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,3,toxryd,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,3,schsco,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,3,passmi,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,3,carexsp,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,3,galbor,0.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,andger,62.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,galbor,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,achmil,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,cerarv,0.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,vicame,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,pedarg,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,boucur,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,camrot,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,passmi,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,carexsp,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,hesspa,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,4,schsco,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,5,pruvir,62.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,5,carexsp,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,5,koemac,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,5,andger,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,5,hesspa,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,5,boucur,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,6,boucur,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,6,toxryd,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,6,hescom,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,6,carexsp,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,6,galbor,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,6,hesspa,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,6,symocc,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,6,schsco,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,6,cerarv,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,7,rhuaro,62.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,7,toxryd,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,7,galbor,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,7,schsco,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,7,carexsp,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,8,junhor,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,8,symlae,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,8,camrot,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,8,galbor,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,8,poapra,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,8,carexsp,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,9,junhor,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,9,dalpur,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,9,anepat,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,9,carfil,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,9,erifla,3
NGH,7/20/2021,GapRoughCreek,1999,35,N,10,junhor,87.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,10,rhuaro,37.5
NGH,7/20/2021,GapRoughCreek,1999,35,N,10,rosark,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,10,poapra,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,10,galbor,15
NGH,7/20/2021,GapRoughCreek,1999,35,N,10,camrot,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,heuric,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,linlew,37.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,passmi,62.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,astlot,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,lomfoe,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,koemac,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,brojap,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,nasvir,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,bougra,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,hescom,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,pedarg,0.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,symfal,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,1,disspi,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,2,achmil,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,2,symocc,37.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,2,passmi,37.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,2,astlot,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,2,poapra,62.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,2,nasvir,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,2,symfal,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,2,koemac,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,2,schsco,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,3,artfri,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,3,symocc,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,3,passmi,37.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,3,achmil,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,3,nasvir,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,3,elylan,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,3,bougra,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,3,koemac,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,3,tarery,0.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,4,artfri,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,4,achmil,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,4,astlot,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,4,passmi,62.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,4,bougra,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,4,poapra,62.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,4,tarery,0.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,4,koemac,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,4,phlhoo,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,artfri,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,tarery,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,passmi,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,bougra,37.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,koemac,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,aripur,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,opufra,0.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,phlhoo,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,hescom,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,carexsp,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,astlot,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,astmis,0.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,5,phyare,0.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,pedarg,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,anepat,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,artfri,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,carfil,37.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,bougra,62.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,tarery,0.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,poapra,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,koemac,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,hescom,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,phlhoo,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,6,passmi,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,opupol,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,symocc,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,artcan,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,artfri,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,passmi,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,achmil,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,poapra,37.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,schsco,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,bougra,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,nasvir,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,astlot,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,tarery,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,7,aripur,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,symocc,37.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,linlew,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,passmi,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,artfri,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,pedesc,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,meloff,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,bougra,37.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,koemac,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,poapra,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,elylan,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,8,hescom,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,gutsar,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,astmis,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,echang,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,artfri,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,symfal,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,schsco,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,passmi,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,bougra,62.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,pedarg,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,phlhoo,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,tarery,0.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,muhcus,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,nasvir,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,koemac,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,boeret,0.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,9,hescom,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,10,linlew,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,10,pedarg,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,10,oensuf,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,10,phlhoo,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,10,artfri,3
DFW,6/28/2021,GapRoughCreek,1999,84,N,10,hescom,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,10,passmi,15
DFW,6/28/2021,GapRoughCreek,1999,84,N,10,bougra,62.5
DFW,6/28/2021,GapRoughCreek,1999,84,N,10,carfil,15
DFW,6/28/2021,GapRoughCreek,1999,86,N,1,agrcri,62.5
DFW,6/28/2021,GapRoughCreek,1999,86,N,1,passmi,15
DFW,6/28/2021,GapRoughCreek,1999,86,N,1,bougra,3
DFW,6/28/2021,GapRoughCreek,1999,86,N,2,agrcri,62.5
DFW,6/28/2021,GapRoughCreek,1999,86,N,2,passmi,15
DFW,6/28/2021,GapRoughCreek,1999,86,N,2,carexsp,3
DFW,6/28/2021,GapRoughCreek,1999,86,N,2,bougra,3
DFW,6/28/2021,GapRoughCreek,1999,86,N,3,meloff,3
DFW,6/28/2021,GapRoughCreek,1999,86,N,3,passmi,15
DFW,6/28/2021,GapRoughCreek,1999,86,N,3,agrcri,15
DFW,6/28/2021,GapRoughCreek,1999,86,N,3,bougra,15
DFW,6/28/2021,GapRoughCreek,1999,86,N,3,carexsp,3
DFW,6/28/2021,GapRoughCreek,1999,86,N,3,poacom,62.5
DFW,6/28/2021,GapRoughCreek,1999,86,N,4,agrcri,37.5
DFW,6/28/2021,GapRoughCreek,1999,86,N,4,artfri,3
DFW,6/28/2021,GapRoughCreek,1999,86,N,4,passmi,37.5
DFW,6/28/2021,GapRoughCreek,1999,86,N,4,bougra,15
DFW,6/28/2021,GapRoughCreek,1999,86,N,4,brojap,3
DFW,6/28/2021,GapRoughCreek,1999,86,N,5,agrcri,37.5
DFW,6/28/2021,GapRoughCreek,1999,86,N,5,alydes,0.5
DFW,6/28/2021,GapRoughCreek,1999,86,N,5,passmi,15
DFW,6/28/2021,GapRoughCreek,1999,86,N,5,bougra,37.5
DFW,6/28/2021,GapRoughCreek,1999,86,N,5,meloff,0.5
DFW,6/28/2021,GapRoughCreek,1999,86,N,5,carexsp,15
DFW,6/28/2021,GapRoughCreek,1999,86,N,5,tarery,0.5
