Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Daily Observation Table for April 1 1990 to October 31 2023
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Max Temp Flag,Max Temp Time,Max Temp Time Flag,Min Temp,Min Temp Flag,Min Temp Time,Min Temp Time Flag,Avg Temp,Avg Temp Flag,Diurnal Temp Range,Diurnal Temp Range Flag,Avg Bare Soil Temp,Avg Bare Soil Temp Flag,Avg Turf Soil Temp,Avg Turf Soil Temp Flag,Avg Wind Speed,Avg Wind Speed Flag,Max Wind Speed,Max Wind Speed Flag,Max Wind Speed Time,Max Wind Speed Time Flag,Total Solar Rad,Total Solar Rad Flag,Rainfall,Rainfall Flag,Dew Point,Dew Point Flag
Streeter,46.71797,-99.46081,1944,1990,08,29,31.160,,15:21:00,,10.320,,06:00:00,,20.740,,20.840,,19.848,,23.166,,2.470,,8.141,,14:29:00,,22.640,,0.000,,7.841,
Streeter,46.71797,-99.46081,1944,1990,08,30,33.570,,12:54:00,,11.150,,04:11:00,,22.360,,22.420,,20.018,,23.414,,3.323,,8.121,,17:12:00,,19.339,,5.004,,10.181,
Streeter,46.71797,-99.46081,1944,1990,08,31,28.790,,15:53:00,,13.820,,23:28:00,,21.305,,14.970,,20.684,,23.013,,3.951,,9.163,,13:32:00,,22.094,,0.025,,11.682,
Streeter,46.71797,-99.46081,1944,1990,09,01,30.620,,14:49:00,,10.490,,03:39:00,,20.555,,20.130,,19.339,,22.411,,2.240,,4.873,,20:59:00,,21.555,,0.000,,8.732,
Streeter,46.71797,-99.46081,1944,1990,09,02,30.700,,15:24:00,,16.440,,06:09:00,,23.570,,14.260,,20.042,,23.360,,6.195,,10.574,,13:17:00,,20.201,,0.000,,16.204,
Streeter,46.71797,-99.46081,1944,1990,09,03,31.440,,15:06:00,,17.830,,00:00:00,,24.635,,13.610,,21.216,,24.126,,3.478,,7.500,,17:12:00,,12.878,,8.636,,20.537,
Streeter,46.71797,-99.46081,1944,1990,09,04,26.360,,16:12:00,,14.230,,06:22:00,,20.295,,12.130,,20.542,,23.683,,4.824,,10.424,,03:00:00,,20.679,,1.295,,10.072,
Streeter,46.71797,-99.46081,1944,1990,09,05,28.280,,16:05:00,,14.620,,05:43:00,,21.450,,13.660,,19.993,,21.724,,3.619,,10.294,,05:30:00,,12.668,,15.011,,18.592,
Streeter,46.71797,-99.46081,1944,1990,09,06,28.730,,14:47:00,,14.900,,02:29:00,,21.815,,13.830,,20.191,,22.144,,3.199,,17.114,,23:29:00,,18.882,,1.981,,16.714,
Streeter,46.71797,-99.46081,1944,1990,09,07,26.700,,15:51:00,,10.020,,06:17:00,,18.360,,16.680,,19.414,,22.432,,3.018,,11.796,,02:15:00,,21.000,,5.004,,12.008,
Streeter,46.71797,-99.46081,1944,1990,09,08,30.620,,15:21:00,,13.940,,05:26:00,,22.280,,16.680,,19.014,,22.679,,3.503,,6.355,,08:20:00,,20.404,,0.000,,11.946,
Streeter,46.71797,-99.46081,1944,1990,09,09,27.810,,15:19:00,,11.420,,06:30:00,,19.615,,16.390,,18.590,,22.393,E,3.938,,9.893,,03:41:00,,18.456,,0.000,,9.209,
Streeter,46.71797,-99.46081,1944,1990,09,10,25.860,,15:52:00,,10.210,,06:33:00,,18.035,,15.650,,18.318,,22.082,,3.930,,6.985,,09:01:00,,19.541,,0.000,,11.734,
Streeter,46.71797,-99.46081,1944,1990,09,11,32.850,,14:05:00,,14.520,,06:01:00,,23.685,,18.330,,18.967,,22.804,,4.248,,8.021,,00:48:00,,19.759,,0.000,,12.500,
Streeter,46.71797,-99.46081,1944,1990,09,12,29.670,,16:11:00,,12.370,,06:30:00,,21.020,,17.300,,19.010,,22.572,E,5.945,,9.683,,15:28:00,,18.999,,0.000,,12.546,
Streeter,46.71797,-99.46081,1944,1990,09,13,28.160,,11:36:00,,8.730,,22:40:00,,18.445,,19.430,,19.279,,22.432,,5.136,,11.616,,12:42:00,,15.572,,0.279,,10.685,
Streeter,46.71797,-99.46081,1944,1990,09,14,22.340,,16:12:00,,3.085,,06:32:00,,12.713,,19.255,,17.226,,19.830,,2.929,,7.841,,11:56:00,,19.475,,0.000,,7.371,
Streeter,46.71797,-99.46081,1944,1990,09,15,20.380,,14:46:00,,6.651,,00:00:00,,13.516,,13.729,,16.388,,19.208,,4.525,,9.373,,14:06:00,,19.423,,0.000,,5.572,
Streeter,46.71797,-99.46081,1944,1990,09,16,17.870,,16:18:00,,2.209,,06:33:00,,10.039,,15.661,,15.198,,17.914,,3.337,,6.774,,14:28:00,,18.856,,0.000,,2.757,
Streeter,46.71797,-99.46081,1944,1990,09,17,20.790,,12:22:00,,8.990,,01:00:00,,14.890,,11.800,,15.401,,17.134,,6.525,,11.275,,09:20:00,,8.749,,3.302,,8.114,
Streeter,46.71797,-99.46081,1944,1990,09,18,18.890,,14:52:00,,6.005,,00:00:00,,12.448,,12.885,,15.577,,16.369,,3.838,,8.441,,13:02:00,,15.700,,15.342,,9.317,
Streeter,46.71797,-99.46081,1944,1990,09,19,22.040,,13:32:00,,3.371,,06:32:00,,12.706,,18.669,,14.107,,14.975,,2.232,,5.318,,12:14:00,,16.257,,0.152,,6.248,
Streeter,46.71797,-99.46081,1944,1990,09,20,13.530,,00:25:00,,6.684,,23:09:00,,10.107,,6.846,,14.683,,14.569,,3.206,,8.201,,16:45:00,,3.816,E,4.089,,9.980,
Streeter,46.71797,-99.46081,1944,1990,09,21,14.720,,13:47:00,,2.788,,05:39:00,,8.754,,11.932,,13.163,,12.159,,4.602,,10.985,,15:28:00,,13.357,,0.102,,5.373,
Streeter,46.71797,-99.46081,1944,1990,09,22,11.830,,15:55:00,,0.137,,23:38:00,,5.984,,11.693,,11.754,,11.608,,5.605,,10.464,,14:27:00,,17.358,,0.000,,1.864,
Streeter,46.71797,-99.46081,1944,1990,09,23,18.590,,16:34:00,,-2.476,,06:19:00,,8.057,,21.066,,10.506,,11.893,,3.146,,8.161,,12:03:00,,18.018,,0.000,,1.851,
Streeter,46.71797,-99.46081,1944,1990,09,24,27.690,,14:35:00,,6.159,,05:07:00,,16.924,,21.531,,12.011,,14.311,,3.731,,10.004,,13:11:00,,17.428,,0.000,,4.454,
Streeter,46.71797,-99.46081,1944,1990,09,25,29.960,,15:09:00,,8.740,,06:31:00,,19.350,,21.220,,13.121,,15.903,,3.270,,8.952,,14:59:00,,16.935,,0.000,,5.087,
Streeter,46.71797,-99.46081,1944,1990,09,26,28.940,,14:06:00,,8.310,,23:48:00,,18.625,,20.630,,14.119,,17.153,,4.027,,9.172,,15:54:00,,15.695,,0.000,,4.162,
Streeter,46.71797,-99.46081,1944,1990,09,27,18.040,,15:50:00,,3.537,,04:42:00,,10.789,,14.503,,13.098,,15.337,,2.958,,6.709,,16:31:00,,10.822,,0.000,,2.226,
Streeter,46.71797,-99.46081,1944,1990,09,28,14.750,,12:09:00,,2.093,,21:40:00,,8.422,,12.657,,11.809,,12.798,,2.324,,8.241,,13:52:00,,4.296,,3.810,,4.651,
Streeter,46.71797,-99.46081,1944,1990,09,29,11.090,,14:05:00,,2.346,,01:29:00,,6.718,,8.744,,11.204,,11.311,,2.701,,5.449,,02:56:00,,10.273,,0.178,,3.739,
Streeter,46.71797,-99.46081,1944,1990,09,30,18.240,,13:29:00,,1.273,,03:19:00,,9.757,,16.967,,10.904,,11.496,,3.905,,9.553,,15:12:00,,15.069,,0.000,,4.271,
Streeter,46.71797,-99.46081,1944,1990,10,01,20.030,,15:48:00,,0.636,,03:40:00,,10.333,,19.394,,10.342,,11.765,,3.303,,7.050,,15:19:00,,14.173,,0.000,,-1.509,
Streeter,46.71797,-99.46081,1944,1990,10,02,21.490,,13:33:00,,9.230,,00:10:00,,15.360,,12.260,,11.608,,13.511,,5.373,,11.095,,22:47:00,,11.742,,0.000,,4.178,
Streeter,46.71797,-99.46081,1944,1990,10,03,14.900,,12:18:00,,1.365,,22:28:00,,8.133,,13.535,,11.415,,12.949,,4.869,,13.468,,14:57:00,,10.956,,0.076,,1.118,
Streeter,46.71797,-99.46081,1944,1990,10,04,15.500,,16:52:00,,2.137,,05:48:00,,8.819,,13.363,,10.234,,11.162,,4.994,,10.334,,12:28:00,,11.885,,0.000,,-1.012,
Streeter,46.71797,-99.46081,1944,1990,10,05,28.940,,15:39:00,,6.497,,00:00:00,,17.719,,22.443,,11.492,,12.949,,4.429,,12.507,,23:49:00,,10.515,,0.000,,2.214,
Streeter,46.71797,-99.46081,1944,1990,10,06,6.470,,00:01:00,,-3.290,,23:18:00,,1.590,,9.760,,10.684,,11.289,,5.061,,12.287,,00:03:00,,5.488,,0.000,,-2.199,
Streeter,46.71797,-99.46081,1944,1990,10,07,7.950,,15:50:00,,-7.260,,06:22:00,,0.345,,15.210,,8.154,,8.569,,2.427,,6.630,,10:49:00,,12.911,,0.000,,-6.619,
Streeter,46.71797,-99.46081,1944,1990,10,08,10.840,,15:42:00,,-5.708,,06:11:00,,2.566,,16.548,,7.421,,8.704,,2.347,,6.578,,14:32:00,,14.626,,0.000,,-5.918,
Streeter,46.71797,-99.46081,1944,1990,10,09,14.650,,14:52:00,,-3.416,,05:42:00,,5.617,,18.066,,7.664,,9.385,,3.588,,7.731,,13:37:00,,14.599,,0.000,,-3.606,
Streeter,46.71797,-99.46081,1944,1990,10,10,17.670,,16:15:00,,0.670,,04:10:00,,9.170,,17.000,,8.366,,9.772,,5.630,,11.957,,10:34:00,,11.131,,0.229,,-2.622,
Streeter,46.71797,-99.46081,1944,1990,10,11,10.500,,00:02:00,,-2.413,,22:50:00,,4.044,,12.913,,8.912,,9.973,,4.294,,9.503,,11:19:00,,11.190,,0.635,,-1.910,
Streeter,46.71797,-99.46081,1944,1990,10,12,12.650,,14:24:00,,-5.331,,06:16:00,,3.659,,17.981,,7.611,,8.471,,4.424,,10.985,,16:29:00,,8.628,,0.000,,-1.837,
Streeter,46.71797,-99.46081,1944,1990,10,13,14.580,,12:47:00,,2.150,,07:16:00,,8.365,,12.430,,8.518,,9.604,,3.257,,7.340,,13:04:00,,11.107,,0.152,,-0.858,
Streeter,46.71797,-99.46081,1944,1990,10,14,11.770,,12:35:00,,-2.750,,23:54:00,,4.510,,14.520,,7.863,,8.387,,4.429,,11.195,,14:44:00,,11.298,,0.127,,-1.252,
Streeter,46.71797,-99.46081,1944,1990,10,15,14.790,,14:23:00,,-3.223,,00:43:00,,5.784,,18.013,,7.246,,8.081,,2.733,,8.291,,13:46:00,,12.005,,0.000,,-3.523,
Streeter,46.71797,-99.46081,1944,1990,10,16,13.950,,11:49:00,,0.934,,02:45:00,,7.442,,13.016,,7.758,,8.491,,4.028,,10.785,,23:19:00,,6.175,,8.001,,0.534,
Streeter,46.71797,-99.46081,1944,1990,10,17,2.906,,00:01:00,,-8.690,,00:00:00,,-2.892,,11.596,,6.441,,5.936,,7.707,,13.889,,07:34:00,,6.058,,9.881,,-2.691,
Streeter,46.71797,-99.46081,1944,1990,10,18,3.500,,15:50:00,,-10.260,,04:51:00,,-3.380,,13.760,,4.490,,3.818,,3.665,,8.071,,22:37:00,,11.800,,0.000,,-4.719,
Streeter,46.71797,-99.46081,1944,1990,10,19,9.490,,14:31:00,,-0.614,,02:23:00,,4.438,,10.104,,4.805,,4.423,E,3.475,,8.732,,01:16:00,,6.884,,0.229,,1.218,
Streeter,46.71797,-99.46081,1944,1990,10,20,7.370,,14:55:00,,-5.155,,00:00:00,,1.108,,12.525,,5.372,,5.446,,5.228,,10.655,,13:48:00,,10.178,,0.000,,-1.715,
Streeter,46.71797,-99.46081,1944,1990,10,21,9.490,,14:42:00,,-6.709,,07:16:00,,1.391,,16.199,,4.038,,3.944,,4.349,,8.562,,22:39:00,,11.685,,0.000,,-5.509,
Streeter,46.71797,-99.46081,1944,1990,10,22,15.960,,14:39:00,,-0.723,,23:21:00,,7.619,,16.683,,5.846,,6.071,,3.679,,8.201,,12:58:00,,9.542,,0.000,,-2.486,
Streeter,46.71797,-99.46081,1944,1990,10,23,11.180,,15:21:00,,-2.399,,23:47:00,,4.391,,13.579,,5.333,,5.807,,4.504,,10.344,,17:05:00,,10.774,,0.000,,-2.741,
Streeter,46.71797,-99.46081,1944,1990,10,24,11.020,,15:17:00,,-6.334,,07:00:00,,2.343,,17.354,,4.176,,5.168,,2.444,,5.974,,23:58:00,,11.669,,0.000,,-5.081,
Streeter,46.71797,-99.46081,1944,1990,10,25,19.780,,16:07:00,,-1.160,,01:27:00,,9.310,,20.940,,4.843,,6.273,,4.280,,7.040,,09:43:00,,11.296,,0.000,,-1.308,
Streeter,46.71797,-99.46081,1944,1990,10,26,24.870,,14:59:00,,5.059,,05:56:00,,14.964,,19.811,,6.422,,8.435,,4.865,,17.283,,20:31:00,,10.988,,0.000,,-0.648,
Streeter,46.71797,-99.46081,1944,1990,10,27,9.360,,15:30:00,,-2.490,,23:39:00,,3.435,,11.850,,6.397,,8.303,,5.598,,14.400,,00:34:00,,10.558,,0.000,,-3.011,
Streeter,46.71797,-99.46081,1944,1990,10,28,15.430,,15:14:00,,-4.769,,00:45:00,,5.331,,20.199,,5.104,,6.543,,4.929,,11.115,,10:21:00,,10.189,,0.000,,-3.403,
Streeter,46.71797,-99.46081,1944,1990,10,29,17.060,,14:29:00,,0.967,,23:00:00,,9.014,,16.093,,6.044,,7.371,,3.059,,8.742,,09:33:00,,8.241,,0.000,,-1.963,
Streeter,46.71797,-99.46081,1944,1990,10,30,18.300,,13:44:00,,-1.486,,07:00:00,,8.407,,19.786,,5.934,,7.347,,3.014,,9.303,,14:45:00,,9.706,,0.000,,-0.956,
Streeter,46.71797,-99.46081,1944,1990,10,31,21.990,,14:35:00,,1.412,,07:29:00,,11.701,,20.578,,6.763,,8.554,,3.252,,6.669,,14:43:00,,10.108,,0.000,,1.845,
Streeter,46.71797,-99.46081,1944,1990,11,01,15.330,,13:50:00,,2.361,,23:52:00,,8.846,,12.969,,7.694,,9.403,,5.100,,10.955,,15:29:00,,8.444,,,M,1.180,
Streeter,46.71797,-99.46081,1944,1990,11,02,4.806,,10:29:00,,-5.766,,00:00:00,,-0.480,,10.572,,6.393,,7.013,,5.193,,10.004,,01:25:00,,3.530,,,M,-1.468,
Streeter,46.71797,-99.46081,1944,1990,11,03,1.452,,14:18:00,,-10.380,,23:44:00,,-4.464,,11.832,,3.987,,3.896,,4.082,,10.224,,14:10:00,,8.013,,,M,-7.916,
Streeter,46.71797,-99.46081,1944,1990,11,04,5.037,,14:43:00,,-12.150,,07:02:00,,-3.556,,17.187,,2.273,,2.103,,3.942,,8.662,,14:10:00,,7.052,,,M,-8.911,
Streeter,46.71797,-99.46081,1944,1990,11,05,6.104,,13:19:00,,-7.780,,23:54:00,,-0.838,,13.884,,2.541,,2.532,,3.653,,8.692,,22:05:00,,7.101,,,M,-5.589,
Streeter,46.71797,-99.46081,1944,1990,11,06,-2.500,,14:13:00,,-11.970,,04:06:00,,-7.235,,9.470,,1.590,,1.229,,4.828,,9.513,,10:47:00,,9.556,,,M,-12.427,
Streeter,46.71797,-99.46081,1944,1990,11,07,5.154,,13:40:00,,-13.840,,07:36:00,,-4.343,,18.994,,0.333,,0.172,,4.470,,9.293,,14:18:00,,9.317,,,M,-11.117,
Streeter,46.71797,-99.46081,1944,1990,11,08,7.340,,15:23:00,,-4.594,,03:18:00,,1.373,,11.934,,0.885,,0.441,,3.785,,7.300,,14:18:00,,4.985,,,M,-5.164,
Streeter,46.71797,-99.46081,1944,1990,11,09,4.903,,15:07:00,,-7.190,,07:43:00,,-1.143,,12.093,,1.170,,0.853,,3.233,,6.813,,00:59:00,,5.418,,,M,-6.461,
Streeter,46.71797,-99.46081,1944,1990,11,10,3.862,,16:12:00,,-8.000,,00:53:00,,-2.069,,11.862,,1.462,,1.132,,2.991,,6.342,,21:53:00,,3.699,,,M,-8.507,
Streeter,46.71797,-99.46081,1944,1990,11,11,3.822,,00:41:00,,-5.184,,23:59:00,,-0.681,,9.006,,2.326,,2.085,,3.354,,6.512,,07:44:00,,5.340,,,M,-8.911,
Streeter,46.71797,-99.46081,1944,1990,11,12,2.348,,15:28:00,,-8.460,,07:23:00,,-3.056,,10.808,,1.513,,1.293,,4.557,,7.340,,08:57:00,,7.416,,,M,-12.318,
Streeter,46.71797,-99.46081,1944,1990,11,13,14.960,,15:14:00,,-5.683,,03:10:00,,4.639,,20.643,,1.817,,1.867,,4.474,,9.813,,11:30:00,,7.195,,,M,-1.473,
Streeter,46.71797,-99.46081,1944,1990,11,14,15.010,,12:11:00,,0.303,,07:42:00,,7.657,,14.707,,3.078,,3.330,,2.445,,5.200,,22:16:00,,5.705,,,M,-1.316,
Streeter,46.71797,-99.46081,1944,1990,11,15,6.253,,11:09:00,,-3.093,,08:01:00,,1.580,,9.346,,3.284,,3.323,,3.997,,9.984,,13:48:00,,4.416,,,M,-1.597,
Streeter,46.71797,-99.46081,1944,1990,11,16,9.860,,14:58:00,,-7.740,,07:32:00,,1.060,,17.600,,2.322,,2.492,,3.604,,6.944,,15:01:00,,8.259,,,M,-6.457,
Streeter,46.71797,-99.46081,1944,1990,11,17,12.920,,14:46:00,,-3.711,,07:32:00,,4.604,,16.631,,2.224,,2.464,,3.237,,7.310,,03:33:00,,6.830,,,M,-7.486,
Streeter,46.71797,-99.46081,1944,1990,11,18,5.740,,13:29:00,,-3.997,,07:53:00,,0.872,,9.737,,2.030,,1.874,,2.600,,6.053,,12:39:00,,3.394,,,M,-4.854,
Streeter,46.71797,-99.46081,1944,1990,11,19,11.900,,13:19:00,,-3.730,,00:32:00,,4.085,,15.630,,2.242,,2.251,,3.836,,8.922,,13:10:00,,6.922,,,M,-2.782,
Streeter,46.71797,-99.46081,1944,1990,11,20,10.230,,16:18:00,,0.436,,03:38:00,,5.333,,9.794,,3.217,,3.258,,4.972,,10.945,,12:19:00,,2.604,,,M,5.036,
Streeter,46.71797,-99.46081,1944,1990,11,21,9.400,,00:45:00,,-4.302,,23:59:00,,2.549,,13.702,,4.287,,4.511,,7.444,,15.121,,14:51:00,,6.164,,,M,-2.199,
Streeter,46.71797,-99.46081,1944,1990,11,22,7.270,,14:54:00,,-7.760,,06:32:00,,-0.245,,15.030,,2.244,,1.869,,5.392,,10.845,,14:45:00,,3.534,,,M,-6.051,
Streeter,46.71797,-99.46081,1944,1990,11,23,6.343,E,14:51:00,,-6.402,,05:40:00,,-0.029,E,12.745,E,1.416,,0.894,,5.274,,11.145,,01:59:00,,3.085,,,M,-9.796,
Streeter,46.71797,-99.46081,1944,1990,11,24,11.700,,09:43:00,,-10.010,,21:25:00,,0.845,,21.710,,2.016,,1.414,,6.821,,14.991,,12:49:00,,4.189,,,M,-9.473,
Streeter,46.71797,-99.46081,1944,1990,11,25,-6.121,,14:08:00,,-11.880,,23:53:00,,-9.001,,5.759,,0.618,,0.314,,4.202,,7.570,,22:07:00,,4.316,,,M,-17.896,
Streeter,46.71797,-99.46081,1944,1990,11,26,-5.959,,13:11:00,,-14.990,,00:00:00,,-10.474,,9.031,,-0.642,,-0.372,,5.561,,9.583,,15:40:00,,4.793,,,M,-15.896,
Streeter,46.71797,-99.46081,1944,1990,11,27,-6.843,,14:57:00,,-16.670,,07:09:00,,-11.756,,9.827,,-1.953,,-1.448,,3.231,,6.158,,11:14:00,,6.552,,,M,-15.273,
Streeter,46.71797,-99.46081,1944,1990,11,28,-2.322,,13:50:00,,-15.640,,01:50:00,,-8.981,,13.318,,-2.846,,-2.248,,4.045,,9.433,,11:54:00,,6.660,,,M,-13.332,
Streeter,46.71797,-99.46081,1944,1990,11,29,7.310,,15:37:00,,-12.250,,01:13:00,,-2.470,,19.560,,-2.574,,-2.218,,4.143,,9.343,,14:52:00,,4.689,,,M,-11.009,
Streeter,46.71797,-99.46081,1944,1990,11,30,7.470,,11:07:00,,-10.350,,23:39:00,,-1.440,,17.820,,-1.429,,-1.492,,3.387,,10.024,,11:45:00,,4.755,,,M,-11.413,
Streeter,46.71797,-99.46081,1944,1990,12,01,-1.822,,02:34:00,,-13.980,,07:35:00,,-7.901,,12.158,,-2.029,,-2.144,E,4.521,,11.015,,04:30:00,,6.659,,,M,-12.361,
Streeter,46.71797,-99.46081,1944,1990,12,02,-3.551,,13:31:00,,-15.160,,06:24:00,,-9.356,,11.609,,-3.056,,-3.228,,6.338,,10.605,,14:26:00,,1.728,,,M,-10.587,
Streeter,46.71797,-99.46081,1944,1990,12,03,-6.551,,10:46:00,,-16.140,,18:32:00,,-11.346,,9.589,,-2.061,,-2.099,,3.020,,6.276,,12:55:00,,4.138,,,M,-11.009,
Streeter,46.71797,-99.46081,1944,1990,12,04,-2.336,,19:35:00,,-20.360,,04:31:00,,-11.348,,18.024,,-2.194,,-2.172,,5.174,,12.197,,14:56:00,,4.298,,,M,-11.683,
Streeter,46.71797,-99.46081,1944,1990,12,05,3.260,,13:09:00,,-6.170,,22:39:00,,-1.455,,9.430,,-1.371,,-1.657,,4.207,,9.423,,10:07:00,,4.733,,,M,-3.708,
Streeter,46.71797,-99.46081,1944,1990,12,06,2.071,,21:48:00,,-7.830,,08:14:00,,-2.879,,9.901,,-1.070,,-2.027,,4.371,,9.323,,12:32:00,,5.552,,,M,-4.633,
Streeter,46.71797,-99.46081,1944,1990,12,07,6.039,,15:34:00,,-4.657,,07:37:00,,0.691,,10.696,,-0.666,,-1.529,,3.562,,6.880,,13:03:00,,5.681,,,M,-2.907,
Streeter,46.71797,-99.46081,1944,1990,12,08,9.950,,14:09:00,,-5.516,,07:38:00,,2.217,,15.466,,-0.371,,-1.499,,2.771,,6.066,,13:34:00,,6.358,,,M,-4.745,
Streeter,46.71797,-99.46081,1944,1990,12,09,8.880,,14:18:00,,-1.122,,22:54:00,,3.879,,10.002,,0.053,,-0.842,,2.837,,5.121,,23:35:00,,6.040,,,M,-2.544,
Streeter,46.71797,-99.46081,1944,1990,12,10,5.115,,14:54:00,,-4.686,,23:59:00,,0.214,,9.801,,0.083,,-0.679,,5.030,,8.652,,09:35:00,,6.076,,,M,-4.055,
Streeter,46.71797,-99.46081,1944,1990,12,11,1.150,,12:38:00,,-7.970,,07:58:00,,-3.410,,9.120,,-0.381,,-2.752,,2.436,,4.886,,00:17:00,,4.202,,,M,-4.110,
Streeter,46.71797,-99.46081,1944,1990,12,12,0.368,,04:20:00,,-10.930,,23:30:00,,-5.281,,11.298,,-0.203,,-0.991,,7.704,,12.667,,05:56:00,,0.911,,,M,-5.159,
Streeter,46.71797,-99.46081,1944,1990,12,13,-3.808,,00:00:00,,-17.970,,07:34:00,,-10.889,,14.162,,-2.178,,-3.092,,4.033,,8.712,,22:01:00,,5.231,,,M,-11.556,
Streeter,46.71797,-99.46081,1944,1990,12,14,3.270,,14:06:00,,-12.610,,23:59:00,,-4.670,,15.880,,-2.068,,-2.540,,2.217,,7.891,,00:05:00,,4.759,,,M,-7.182,
Streeter,46.71797,-99.46081,1944,1990,12,15,2.119,,15:35:00,,-14.300,,05:09:00,,-6.091,,16.419,,-3.352,,-3.719,,2.461,,5.712,,15:44:00,,5.240,,,M,-9.732,
Streeter,46.71797,-99.46081,1944,1990,12,16,2.971,,13:34:00,,-12.360,,23:44:00,,-4.694,,15.331,,-3.277,,-3.654,,3.780,,7.941,,20:16:00,,5.382,,,M,-9.363,
Streeter,46.71797,-99.46081,1944,1990,12,17,-8.150,,15:51:00,,-19.300,,08:38:00,,-13.725,,11.150,,-4.461,,-4.791,,2.726,,6.381,,23:58:00,,5.813,,,M,-14.914,
Streeter,46.71797,-99.46081,1944,1990,12,18,-9.290,,13:59:00,,-16.610,,23:58:00,,-12.950,,7.320,,-4.582,,-5.018,,5.066,,7.601,,19:41:00,,2.633,,,M,-13.568,
Streeter,46.71797,-99.46081,1944,1990,12,19,-16.620,,00:02:00,,-26.030,,23:59:00,,-21.325,,9.410,,-4.943,,-5.099,,5.425,,7.731,,19:29:00,,3.301,,,M,-24.391,
Streeter,46.71797,-99.46081,1944,1990,12,20,-25.810,,14:37:00,,-29.590,,06:35:00,,-27.700,,3.780,,-6.142,,-6.128,,7.462,,11.206,,18:53:00,,3.445,,,M,-30.945,
Streeter,46.71797,-99.46081,1944,1990,12,21,-27.360,,00:01:00,,-29.640,,23:59:00,,-28.500,,2.280,,-6.533,,-7.638,,7.810,,10.254,,10:23:00,,2.357,,,M,-32.336,
Streeter,46.71797,-99.46081,1944,1990,12,22,-24.560,,15:48:00,,-31.460,,23:59:00,,-28.010,,6.900,,-6.717,,-9.576,,4.928,,8.121,,10:08:00,,5.241,,,M,-32.279,
Streeter,46.71797,-99.46081,1944,1990,12,23,-11.150,,23:53:00,,-32.240,,07:18:00,,-21.695,,21.090,,-6.716,,-10.112,,4.946,,8.702,,10:53:00,,5.243,,,M,-25.532,
Streeter,46.71797,-99.46081,1944,1990,12,24,-7.130,,16:33:00,,-23.080,,00:00:00,,-15.105,,15.950,,-5.941,,-7.966,,5.163,,13.238,,18:59:00,,4.610,,,M,-14.761,
Streeter,46.71797,-99.46081,1944,1990,12,25,-23.120,,00:01:00,,-33.360,,22:38:00,,-28.240,,10.240,,-6.003,,-9.876,,4.524,,10.064,,02:32:00,,6.176,,,M,-31.823,
Streeter,46.71797,-99.46081,1944,1990,12,26,-15.381,E,15:23:00,,-33.688,E,06:12:00,,-24.534,E,18.307,E,-6.187,,-11.449,,3.089,,7.340,,19:00:00,,6.153,,,M,-29.661,
Streeter,46.71797,-99.46081,1944,1990,12,27,-3.939,,19:49:00,,-20.400,,00:13:00,,-12.169,,16.461,,-6.080,,-9.586,,6.258,,12.007,,23:08:00,,3.687,,,M,-13.238,
Streeter,46.71797,-99.46081,1944,1990,12,28,-10.250,,00:01:00,,-29.180,,23:55:00,,-19.715,,18.930,,-5.611,,-9.459,,8.157,,14.019,,03:29:00,,2.804,,,M,-26.361,
Streeter,46.71797,-99.46081,1944,1990,12,29,-27.930,,18:13:00,,-33.580,,23:59:00,,-30.755,,5.650,,-6.501,,-12.006,,6.496,,9.743,,16:12:00,,5.546,,,M,-34.038,
Streeter,46.71797,-99.46081,1944,1990,12,30,-20.466,E,00:00:00,,-33.974,E,06:25:00,,-27.220,E,13.508,E,-6.811,,-13.058,,3.598,,9.473,,13:35:00,,5.013,,,M,-33.468,
Streeter,46.71797,-99.46081,1944,1990,12,31,-7.620,,21:32:00,,-20.720,,02:44:00,,-14.170,,13.100,,-6.643,,-11.133,,2.662,,5.646,,21:09:00,,4.495,,,M,-17.106,
Streeter,46.71797,-99.46081,1944,1991,01,01,-7.210,,02:34:00,,-27.700,,23:52:00,,-17.455,,20.490,,-6.161,,-10.149,,5.446,,11.015,,05:36:00,,5.402,,,M,-23.361,
Streeter,46.71797,-99.46081,1944,1991,01,02,-17.950,,15:32:00,,-28.640,,03:58:00,,-23.295,,10.690,,-6.343,,-11.813,,4.279,,8.391,,13:52:00,,6.632,,,M,-27.223,
Streeter,46.71797,-99.46081,1944,1991,01,03,-18.240,,14:54:00,,-24.780,,05:21:00,,-21.510,,6.540,,-6.643,,-12.046,,5.507,,10.014,,10:57:00,,6.661,,,M,-25.318,
Streeter,46.71797,-99.46081,1944,1991,01,04,-12.340,,15:52:00,,-25.130,,08:43:00,,-18.735,,12.790,,-6.942,,-11.791,,2.901,,6.774,,01:45:00,,6.545,,,M,-24.308,
Streeter,46.71797,-99.46081,1944,1991,01,05,-15.050,,04:09:00,,-26.170,,23:27:00,,-20.610,,11.120,,-6.612,,-10.246,,2.346,,5.370,,11:22:00,,6.637,,,M,-21.274,
Streeter,46.71797,-99.46081,1944,1991,01,06,-16.340,,15:05:00,,-27.840,,20:55:00,,-22.090,,11.500,,-6.528,,-10.931,,1.778,,6.039,,23:30:00,,6.229,,,M,-28.037,
